日期,冬瓜,南瓜,土豆,大白菜,大葱,大蒜,富士苹果,巨峰葡萄,平菇,油菜,洋白菜,活草鱼,活鲤鱼,活鲫鱼,牛肉,猪肉(白条猪),生姜,生菜,白条鸡,白萝卜,白鲢活鱼,羊肉,胡萝卜,花鲢活鱼,芹菜,茄子,莲藕,莴笋,菜花,菠菜,菠萝,西瓜,西红柿,西葫芦,豆角,青椒,韭菜,香菇,香蕉,鸡蛋,鸭梨,黄瓜
2018-05-28,1.6,3.2,2.2,1.95,2.0,2.2,4.4,,10.0,2.4,2.0,14.6,12.3,13.8,53.5,18.0,6.05,4.0,15.0,1.5,7.0,54.3,3.5,,2.7,4.0,4.0,2.5,5.0,2.2,,2.4,2.7,2.6,6.1,2.7,2.0,14.0,4.0,8.6,,2.6
2018-05-29,1.6,3.2,2.2,1.95,2.1,2.2,4.4,,10.0,2.4,2.0,15.1,12.3,14.7,53.5,18.0,6.05,4.0,15.0,1.6,7.0,54.3,3.5,,2.4,3.4,4.0,2.5,4.4,2.6,,2.4,2.7,2.6,6.5,2.7,2.0,14.0,4.0,8.6,,2.6
2018-05-30,1.6,3.2,2.2,1.9,2.3,2.2,4.4,,9.0,2.4,2.0,15.0,12.3,14.7,53.3,18.0,6.7,3.0,15.0,1.6,7.0,54.3,3.2,,2.5,3.4,4.4,2.5,4.0,2.3,,2.4,2.2,2.6,6.7,2.4,1.8,14.0,3.8,8.6,,2.5
2018-05-31,1.6,3.2,2.2,1.85,2.3,2.2,4.4,,9.0,2.4,2.0,15.0,13.0,14.7,53.3,18.0,6.7,3.0,15.0,1.6,7.0,54.3,3.2,,3.4,2.2,4.4,3.0,4.2,1.9,,2.4,2.2,2.6,6.7,2.4,1.8,14.0,3.8,8.6,,2.2
2018-06-01,1.6,2.8,2.3,1.8,2.2,1.9,4.4,,9.4,1.75,1.8,15.0,13.0,14.7,53.3,18.0,5.65,3.4,15.0,1.25,7.0,54.1,2.7,,3.1,1.8,4.4,2.75,3.55,1.85,,2.4,2.35,2.2,5.5,2.2,1.4,14.0,4.0,8.7,,2.3
2018-06-02,1.6,2.8,2.3,1.7,2.2,2.0,4.4,,9.4,1.75,1.8,15.0,13.0,14.7,53.3,18.0,5.65,3.4,15.0,1.25,7.0,54.1,2.55,,3.0,2.1,4.4,2.6,3.55,2.0,,2.4,2.35,2.2,5.0,2.2,1.4,14.0,4.0,8.7,,2.3
2018-06-03,1.6,2.8,2.2,1.8,2.2,2.0,4.4,,9.4,2.0,,15.6,12.0,15.0,53.6,,6.2,3.4,15.6,1.4,8.0,53.6,2.6,,2.8,,4.4,3.0,4.0,1.8,,2.4,2.0,2.2,5.0,2.2,1.6,14.0,4.0,8.4,,2.4
2018-06-04,1.6,2.8,2.3,1.3,2.2,2.0,4.4,,9.4,1.9,1.7,15.0,13.0,14.7,53.3,18.0,5.65,3.4,15.0,1.4,7.0,54.1,2.45,,3.1,2.0,4.4,2.6,3.75,1.6,,2.4,2.2,2.2,4.4,2.2,1.5,14.0,4.0,8.7,,2.1
2018-06-05,1.6,3.0,2.2,1.6,2.0,2.0,4.4,,5.0,2.0,,15.6,12.0,15.0,53.6,,6.2,3.4,15.6,1.4,8.0,53.6,2.6,,3.2,,4.6,3.0,4.4,2.0,,2.4,2.0,1.2,5.0,2.4,1.6,14.0,3.6,8.2,,2.0
2018-06-06,1.6,2.4,2.3,1.55,2.1,2.0,4.4,,4.0,1.9,1.6,15.0,12.5,14.0,53.3,18.0,5.7,2.0,15.0,1.45,7.0,54.1,2.45,,3.7,2.6,4.8,3.1,4.1,1.6,,2.2,2.0,1.2,4.5,2.45,1.45,14.0,3.6,8.6,,1.9
2018-06-07,1.6,2.4,2.3,1.55,2.1,1.9,4.4,,4.0,1.9,1.5,15.0,12.5,14.0,53.3,18.0,5.7,2.0,15.0,1.45,7.0,54.1,2.45,,3.7,2.6,4.8,2.95,4.15,1.7,,2.2,2.0,1.2,4.5,2.35,1.5,14.0,3.6,8.6,,1.9
2018-06-08,1.6,2.8,2.3,1.4,2.05,1.9,4.4,,3.0,1.8,1.5,15.3,13.0,14.3,53.3,18.0,5.7,2.6,15.0,1.45,7.2,54.1,2.2,,3.7,2.6,5.0,2.45,4.25,1.5,,1.6,2.0,1.0,5.1,2.2,1.4,14.0,3.4,8.6,,1.7
2018-06-09,1.6,2.8,2.3,1.4,2.1,1.9,4.4,,3.0,1.8,1.5,15.3,13.0,14.3,53.3,18.0,5.7,2.6,15.0,1.45,7.2,54.1,2.2,,3.85,2.6,5.0,2.45,4.2,1.4,,1.6,2.0,1.0,5.85,2.1,1.4,14.0,3.4,8.6,,1.7
2018-06-10,1.4,2.8,2.2,1.4,2.0,2.0,4.4,,3.0,2.0,,15.6,12.0,15.0,53.6,,6.2,2.6,15.6,1.4,8.0,53.6,2.4,,4.0,,5.0,3.0,4.6,1.6,,1.6,2.0,1.0,6.6,2.4,1.6,14.0,3.4,8.2,,1.6
2018-06-11,1.6,3.0,2.3,1.35,2.0,1.9,4.4,,4.0,1.6,1.2,15.2,13.0,14.3,53.3,18.0,5.6,3.4,15.0,1.35,7.2,54.1,2.2,,3.5,2.8,5.0,2.3,4.3,1.55,,1.8,1.9,1.2,5.9,2.05,1.4,13.0,3.6,8.6,,1.7
2018-06-12,1.6,3.0,2.35,1.35,2.0,1.9,4.4,,4.0,1.6,1.2,15.2,13.0,14.2,53.3,18.0,5.6,3.4,15.0,1.35,7.2,54.1,2.2,,3.5,2.8,5.0,2.3,4.3,1.6,,1.8,1.9,1.2,5.9,2.45,1.4,13.0,3.6,8.6,,1.7
2018-06-13,1.6,3.0,2.2,1.3,2.05,2.2,4.4,,3.0,1.6,1.2,15.2,13.0,14.2,53.3,18.0,5.3,3.0,15.0,1.35,7.2,54.1,2.0,,3.5,2.8,6.0,2.3,4.4,1.7,,1.8,2.0,1.0,5.2,2.35,1.4,13.0,3.6,8.6,,1.9
2018-06-14,1.6,3.0,2.2,1.3,2.1,2.2,4.4,,3.0,1.6,1.2,14.8,13.0,14.8,53.3,18.0,5.3,3.0,15.0,1.3,7.0,54.1,2.0,,3.5,2.2,6.0,2.3,4.3,1.8,,1.8,2.0,1.0,4.7,2.2,1.4,13.0,3.6,8.6,,1.9
2018-06-15,1.6,3.0,2.3,1.3,2.1,2.4,4.4,,3.4,1.6,1.2,14.5,13.0,15.3,53.3,18.0,5.0,2.6,15.0,1.3,7.0,54.1,2.1,,3.3,2.2,7.0,1.5,3.5,2.4,,2.4,2.1,0.8,3.4,2.3,1.4,15.0,3.2,8.5,,1.85
2018-06-16,1.6,3.0,2.4,1.2,2.2,2.8,4.4,,3.4,1.6,,15.0,12.0,16.0,53.6,,5.0,2.6,15.6,1.4,8.0,53.6,2.2,,3.2,,7.0,1.6,3.0,3.0,,2.4,2.0,0.8,3.0,2.4,1.6,15.0,3.2,8.0,,1.8
2018-06-17,1.6,3.0,2.3,1.2,2.0,2.55,4.4,,4.0,1.5,1.2,14.8,13.0,15.0,53.3,18.0,5.0,2.4,15.0,1.3,7.0,54.1,2.1,,2.75,1.7,7.0,1.5,3.25,2.5,,2.0,2.0,0.6,2.4,2.65,1.3,15.0,3.0,8.5,,1.6
2018-06-18,1.6,3.0,2.4,1.1,2.0,3.0,4.4,,4.0,1.4,,15.0,12.0,16.0,53.6,,5.0,2.4,15.6,1.4,8.0,53.6,2.2,,3.0,,7.0,1.6,3.0,2.8,,2.0,1.8,0.6,2.0,3.0,1.4,15.0,3.0,8.0,,1.4
2018-06-19,1.6,3.0,2.2,1.05,2.0,2.55,4.4,,4.0,1.5,0.8,14.8,13.0,15.0,53.3,18.0,5.1,2.4,15.0,1.3,7.0,54.1,2.1,,2.5,1.5,8.0,1.3,2.4,2.4,,2.2,2.1,0.6,2.7,2.55,1.3,14.0,3.6,8.5,,1.5
2018-06-20,1.6,3.0,2.3,1.05,2.0,2.55,4.4,,4.0,1.5,0.8,14.8,13.0,14.5,53.3,18.0,5.1,2.4,15.0,1.3,7.2,54.1,2.1,,2.4,1.4,8.0,1.45,1.95,2.05,,2.2,2.0,0.6,2.2,2.55,1.3,14.0,3.6,8.5,,1.45
2018-06-21,1.6,3.0,2.3,1.05,2.0,2.5,4.4,,5.0,1.5,0.8,14.8,13.0,14.5,53.3,18.0,5.7,2.4,15.0,1.2,7.2,54.1,2.1,,2.3,1.4,8.0,1.5,1.75,2.3,,2.2,2.0,0.6,2.15,2.3,1.2,14.0,3.6,8.5,,1.45
2018-06-22,1.6,3.0,2.4,1.05,1.95,2.5,4.4,,5.0,1.45,0.8,14.7,13.0,14.5,53.3,18.0,5.7,2.4,15.0,1.2,7.2,54.1,2.1,,2.15,1.0,8.0,1.4,1.75,2.3,,2.2,2.0,0.6,2.15,2.35,1.2,14.0,3.6,8.5,,1.3
2018-06-23,1.6,3.0,2.4,1.1,2.0,3.0,4.4,,5.0,1.4,,15.0,12.0,16.0,53.6,,6.0,2.4,15.6,1.2,8.0,53.6,2.2,,2.4,,8.0,2.0,1.6,3.0,,2.2,2.0,0.6,2.0,2.4,1.4,14.0,3.6,8.0,,1.4
2018-06-24,1.6,3.0,2.3,0.95,1.95,2.5,4.4,,5.0,1.6,0.6,14.7,13.0,14.5,53.3,18.0,5.7,2.4,15.0,1.2,7.2,54.1,2.1,,1.95,1.0,8.0,1.3,1.8,2.4,,2.2,1.9,0.6,2.0,2.35,1.2,14.0,3.6,8.5,,1.35
2018-06-25,1.2,3.0,2.3,0.9,1.85,2.5,4.4,,6.0,1.55,0.6,14.7,13.0,14.5,53.3,18.0,5.55,2.6,15.0,1.2,7.2,54.1,2.1,,1.25,1.0,8.0,1.3,2.0,2.65,,1.2,2.0,0.6,2.0,2.35,1.2,14.0,3.4,8.4,,1.1
2018-06-26,1.2,3.0,2.25,0.9,1.85,2.5,4.4,,6.0,2.0,0.6,14.7,13.0,15.0,53.3,18.0,5.6,2.6,15.0,1.2,7.2,54.1,2.1,,1.05,1.2,8.0,1.35,2.0,2.6,,1.2,2.0,0.6,2.25,2.35,1.4,14.0,3.4,8.4,,1.1
2018-06-27,1.2,2.6,2.25,0.9,1.85,3.4,4.4,,6.0,1.8,0.6,14.7,13.0,15.0,53.3,18.0,5.6,2.0,15.0,1.2,7.2,54.1,1.95,,1.1,1.2,7.2,1.25,2.1,3.15,,1.2,1.95,0.7,2.15,2.35,1.4,14.0,3.4,8.4,,1.3
2018-06-28,1.2,2.6,2.2,0.9,1.85,2.5,4.4,,6.0,1.7,0.6,14.7,13.0,15.0,53.3,18.0,5.6,2.0,15.0,1.2,7.2,54.1,1.9,,1.1,1.4,7.2,1.3,2.15,3.45,,1.2,2.0,0.7,2.3,2.15,1.3,14.0,3.4,8.4,,1.35
2018-06-29,1.2,2.6,2.2,0.8,1.85,2.7,4.4,,6.0,1.8,0.6,14.5,13.0,15.0,53.3,18.0,5.5,2.4,15.0,1.1,7.2,54.1,1.8,,1.0,1.4,7.0,1.2,2.95,4.05,,1.2,2.0,0.8,2.5,2.15,1.2,14.0,3.4,8.4,,1.35
2018-06-30,1.2,2.6,2.4,0.9,1.8,3.4,4.4,,6.0,1.4,,15.0,12.0,16.0,53.6,,6.0,2.4,15.6,1.2,8.0,53.6,2.0,,1.0,,7.0,1.8,3.8,4.4,,1.2,2.0,0.8,2.4,2.4,1.4,14.0,3.4,7.8,,1.4
2018-07-01,1.2,2.6,2.2,0.8,1.85,2.7,4.4,,6.0,1.8,0.6,14.5,13.0,14.5,53.3,18.0,5.5,2.4,15.0,1.1,7.2,54.1,1.85,,0.95,1.1,7.0,1.3,2.9,3.9,,1.2,2.0,0.8,2.5,2.15,1.4,14.0,3.4,8.4,,1.6
2018-07-02,1.2,3.0,2.2,0.9,1.9,2.5,4.4,,7.0,2.6,0.6,14.5,13.0,14.0,53.5,18.0,5.6,6.0,15.0,1.1,7.2,54.1,1.9,,0.95,1.1,7.0,1.4,3.1,5.15,,1.4,2.0,1.4,2.65,2.35,3.3,13.0,4.0,8.4,,2.0
2018-07-03,1.2,3.0,2.15,1.0,1.9,2.5,4.4,,7.0,2.7,0.6,14.5,13.0,14.0,53.5,18.0,6.1,4.0,15.0,1.1,7.2,54.1,1.9,,1.0,1.3,7.0,1.4,3.0,3.6,,1.4,2.1,1.2,2.75,2.15,2.1,13.0,4.0,8.3,,2.0
2018-07-04,1.2,3.0,2.15,1.1,1.6,2.5,4.4,,7.0,2.7,0.6,14.9,13.0,14.5,53.5,18.0,6.15,4.0,15.0,1.1,7.0,54.1,1.9,,1.05,1.3,7.0,1.4,2.55,3.75,,1.4,2.15,1.2,2.75,2.15,1.7,13.0,4.0,8.3,,2.35
2018-07-05,1.0,2.8,2.0,0.85,1.7,3.0,4.4,,7.0,2.3,0.6,14.5,13.0,14.7,53.5,18.0,5.5,5.0,15.0,1.1,7.3,53.8,1.8,,0.9,1.0,7.0,1.0,2.4,3.95,,1.2,2.35,1.0,4.8,2.05,1.75,13.0,4.0,8.3,,2.35
2018-07-06,1.0,2.8,2.0,0.85,1.7,3.0,4.4,,7.0,2.2,0.6,14.5,13.0,14.7,53.5,18.0,5.55,5.0,15.0,1.1,7.3,53.8,1.8,,0.9,1.0,7.0,1.0,2.15,3.95,,1.2,2.35,1.0,4.75,2.0,1.75,13.0,4.0,7.8,,2.35
2018-07-07,1.0,2.8,2.0,0.9,1.8,4.0,4.4,,7.0,2.0,,15.0,12.0,16.0,54.0,,5.6,5.0,15.6,1.2,8.0,53.6,2.0,,0.8,,7.0,1.2,2.0,4.0,,1.2,2.4,1.0,5.0,2.0,2.0,13.0,4.0,7.6,,2.0
2018-07-08,1.0,2.8,1.9,0.85,1.4,3.0,4.4,,7.0,2.25,0.6,14.5,13.0,14.7,53.5,18.0,5.55,5.0,15.0,1.1,7.3,53.8,1.8,,0.9,1.0,7.0,1.0,2.0,3.8,,1.2,2.2,1.0,4.2,1.9,1.75,13.0,4.0,7.8,,2.35
2018-07-09,1.0,2.0,1.7,0.95,1.4,3.0,4.4,,6.4,2.45,0.6,14.5,13.0,15.4,53.4,18.0,5.75,5.0,15.0,1.1,7.3,53.8,1.8,,0.9,1.0,7.0,0.8,2.45,4.7,,1.2,1.8,1.0,4.1,1.8,2.1,12.0,4.0,7.7,,2.55
2018-07-10,1.0,2.0,1.7,0.95,1.4,3.0,4.4,,6.4,2.45,0.6,14.5,13.0,15.4,53.4,18.0,5.7,5.0,15.0,1.1,7.3,53.8,1.8,,1.0,1.0,7.0,0.85,2.45,4.8,,1.2,1.8,1.0,4.2,1.8,1.6,12.0,4.0,7.7,,2.4
2018-07-11,1.0,2.0,1.7,0.95,1.4,3.0,4.4,,6.4,2.55,0.6,14.5,13.0,15.4,53.4,18.0,5.65,5.2,15.0,1.1,7.3,53.8,1.6,,1.0,1.0,6.4,0.9,2.5,4.15,,1.2,1.8,1.2,4.4,1.85,1.55,12.0,4.0,7.7,,2.2
2018-07-12,1.0,2.0,1.7,0.95,1.4,3.0,4.4,,6.4,2.45,0.6,14.3,13.0,14.9,53.4,18.0,5.65,5.2,15.0,1.1,7.3,53.8,1.6,,0.9,1.2,6.4,0.9,2.5,4.1,,1.2,1.8,1.2,4.35,1.85,1.6,12.0,4.0,7.7,,2.2
2018-07-13,0.8,2.0,1.6,0.95,1.4,3.0,4.4,,8.0,2.1,0.6,14.3,13.0,14.9,53.4,18.0,5.5,5.2,15.0,1.0,7.3,53.8,1.6,,0.9,1.2,6.4,1.0,2.6,5.2,,1.2,2.0,1.0,4.95,2.0,2.0,12.0,3.6,7.7,,2.25
2018-07-14,0.8,2.0,1.6,0.95,1.4,3.0,4.4,,8.0,2.1,0.6,14.3,13.0,14.9,53.4,18.0,5.6,5.2,15.0,1.0,7.3,53.8,1.7,,1.05,1.2,6.4,1.0,2.6,5.5,,1.2,2.0,1.0,5.0,2.1,2.6,12.0,3.6,7.7,,2.3
2018-07-15,0.8,2.0,1.6,0.95,1.4,3.0,4.4,,8.4,1.9,0.6,14.3,13.0,14.9,53.4,18.0,5.6,5.0,15.0,1.0,7.3,53.8,1.7,,1.05,1.2,6.4,1.15,2.45,5.85,,1.2,1.9,1.0,4.8,2.1,1.7,12.0,3.6,7.7,,2.2
2018-07-16,0.8,2.0,1.6,1.0,1.4,3.0,4.4,,4.0,2.4,0.6,14.3,13.0,14.9,53.4,19.0,5.65,5.0,15.0,1.0,7.3,53.8,1.8,,1.0,1.3,6.4,1.75,2.65,5.4,,0.8,2.0,0.6,3.2,1.8,2.1,12.0,3.4,7.7,,2.2
2018-07-17,0.8,2.0,1.6,1.0,1.6,3.0,4.4,,4.0,2.4,0.6,14.3,12.7,15.2,53.4,19.0,5.6,5.0,15.0,1.0,7.3,53.8,1.8,,1.05,1.1,6.4,1.7,2.75,5.2,,0.8,2.0,0.6,2.95,1.8,2.2,12.0,3.4,7.7,,2.0
2018-07-18,0.8,1.6,1.6,1.0,1.5,3.0,4.4,,3.0,2.4,0.6,14.3,12.7,15.2,53.5,19.0,5.5,6.0,15.0,1.0,7.3,54.0,1.7,,1.1,1.1,6.4,1.7,2.5,5.3,,0.8,2.0,0.7,3.1,2.2,1.8,13.0,4.0,7.7,,1.9
2018-07-19,0.8,1.6,1.6,1.0,1.6,3.0,4.4,,3.0,2.4,0.6,14.3,12.7,15.2,53.5,19.0,5.5,6.0,15.0,1.0,7.3,54.0,1.6,,1.1,1.1,6.4,1.7,2.55,5.3,,0.8,2.0,0.7,2.8,2.2,1.8,13.0,4.0,8.2,,1.9
2018-07-20,0.8,1.6,1.6,1.0,1.6,2.5,4.4,,4.0,2.4,0.6,14.2,12.7,14.3,53.5,19.0,5.55,6.0,15.0,1.0,7.3,54.0,1.6,,1.2,1.4,6.4,1.5,2.6,5.85,,0.8,1.9,0.8,2.6,2.25,2.2,14.0,4.2,8.2,,1.7
2018-07-21,0.8,1.6,1.6,1.0,1.6,2.5,4.4,,4.0,2.6,0.8,14.2,12.7,14.3,53.5,19.0,5.6,6.0,15.0,1.0,7.3,54.0,1.6,,1.3,1.3,6.4,1.55,2.6,5.95,,0.8,1.95,0.8,2.8,2.1,2.4,14.0,4.2,8.2,,1.7
2018-07-22,0.8,1.6,1.4,1.0,1.8,3.0,4.4,,4.0,2.6,,15.0,12.0,16.0,54.0,,6.0,6.0,15.6,1.0,8.0,54.0,1.6,,1.0,,6.4,1.6,3.0,6.0,,0.8,2.0,0.8,3.0,2.4,2.2,14.0,4.2,7.4,,1.6
2018-07-23,0.8,1.6,1.6,1.0,1.9,2.5,4.4,,6.0,2.75,0.8,14.2,12.5,14.7,53.5,19.0,5.6,6.0,15.0,1.0,7.0,54.0,1.8,,1.2,1.3,6.4,1.75,2.4,5.6,,0.8,1.95,0.8,2.6,2.3,2.6,14.0,4.2,8.3,,1.9
2018-07-24,0.8,1.6,1.6,0.9,1.9,2.5,4.4,,6.0,3.1,0.9,14.2,12.5,14.7,53.5,19.0,5.55,6.0,15.0,1.0,7.0,54.0,1.85,,1.3,1.3,6.4,1.75,2.4,6.4,,0.8,2.0,0.8,2.85,2.3,3.2,14.0,4.2,8.3,,2.1
2018-07-25,0.8,1.6,1.6,0.9,2.2,2.5,5.0,,6.0,2.7,0.9,14.2,12.5,14.2,53.5,19.0,5.55,7.0,15.0,1.0,7.0,54.0,1.85,,1.3,1.3,6.4,1.75,2.1,5.8,,0.7,2.4,0.8,3.2,1.9,2.9,14.0,4.2,8.4,,2.2
2018-07-26,0.8,1.6,1.6,0.9,2.05,2.4,5.0,,6.0,2.8,0.9,14.2,12.5,14.2,53.5,19.0,5.6,7.0,14.8,1.0,7.0,54.0,1.85,,0.9,1.2,6.4,1.75,2.1,5.8,,0.7,2.3,0.8,3.2,1.8,2.9,14.0,4.2,8.4,,2.3
2018-07-27,0.8,1.6,1.6,0.8,1.95,2.4,5.4,,5.0,2.8,0.9,14.2,12.5,14.2,53.5,18.0,5.6,7.0,14.8,1.0,6.5,54.0,1.85,,1.0,1.2,6.4,1.75,2.1,6.4,,0.7,2.2,0.7,3.0,1.5,2.1,14.0,4.0,8.4,,2.2
2018-07-28,0.8,1.6,1.4,0.8,2.4,3.0,5.4,,5.0,3.0,,15.0,12.0,15.0,54.0,,6.0,7.0,15.6,1.0,8.0,54.0,1.8,,0.8,,6.4,2.0,2.0,6.6,,0.7,2.0,0.7,3.4,1.2,2.0,14.0,4.0,7.8,,2.0
2018-07-29,0.8,1.6,1.6,0.8,1.8,2.4,5.4,,5.0,2.8,0.9,14.2,12.5,12.5,53.5,18.0,5.6,7.0,14.8,1.0,6.5,54.0,1.85,,1.25,1.2,6.4,1.75,2.1,5.8,,0.7,1.65,0.7,2.7,1.5,2.1,14.0,4.0,8.4,,2.0
2018-07-30,0.8,1.6,1.45,0.8,1.8,2.35,5.4,,7.0,2.6,0.9,14.2,12.5,12.5,53.5,18.0,5.6,7.0,14.8,1.0,6.5,54.0,1.85,,1.1,1.0,6.4,1.7,2.9,6.1,,0.7,1.2,0.6,2.2,1.6,2.6,14.0,4.0,8.4,,2.0
2018-07-31,0.8,1.6,1.5,0.8,1.8,2.35,5.4,,7.0,2.6,0.9,14.2,12.5,13.5,53.5,18.0,5.6,7.0,14.8,1.0,6.4,54.0,1.85,,1.0,1.0,6.4,1.65,2.9,6.2,,0.7,1.25,0.6,2.2,1.8,2.7,14.0,4.0,8.4,,1.8
2018-08-01,0.8,1.8,1.5,0.9,2.0,2.65,5.4,,7.0,2.9,0.9,14.2,12.5,13.8,53.5,18.0,5.6,6.6,14.8,0.9,6.4,54.0,1.85,,1.1,1.0,5.6,1.65,2.5,7.9,,0.7,1.1,0.7,2.2,1.8,3.1,14.0,4.0,8.5,,1.95
2018-08-02,0.8,1.8,1.5,0.9,2.0,2.65,5.4,,8.0,2.8,1.0,14.2,12.5,13.8,53.5,18.0,5.6,6.6,14.8,0.9,6.4,54.0,1.85,,1.1,1.0,5.6,1.65,2.85,7.7,,0.7,1.1,0.7,2.25,1.8,3.6,14.0,4.0,8.5,,1.9
2018-08-03,0.8,1.8,1.5,0.95,2.05,2.65,5.4,,12.0,2.7,1.0,14.2,12.5,13.8,53.5,18.0,5.6,6.6,14.8,0.9,6.4,54.0,1.85,,1.2,0.9,5.6,1.65,2.95,7.4,,0.7,1.1,0.7,2.0,1.85,3.75,14.0,4.0,8.5,,1.9
2018-08-04,0.8,1.8,1.4,1.0,2.6,3.6,5.4,,12.0,3.0,,15.0,12.0,15.0,54.0,,6.0,6.6,15.6,0.8,8.0,54.0,1.8,,0.8,,5.6,2.0,3.0,8.0,,0.7,0.8,0.7,2.0,2.0,4.0,14.0,4.0,8.0,,2.2
2018-08-05,0.8,1.8,1.5,0.95,2.2,2.55,5.4,,12.0,2.7,1.1,14.2,12.5,13.8,53.5,18.0,5.6,6.6,14.8,0.9,6.4,54.0,1.85,,1.2,0.8,5.6,1.65,3.0,7.3,,0.7,1.0,0.7,2.1,1.85,3.8,14.0,4.0,8.5,,1.9
2018-08-06,0.8,1.8,1.5,0.95,2.2,2.75,5.4,,11.0,2.5,1.1,14.0,12.5,14.8,53.5,18.0,5.6,6.6,14.8,0.9,7.2,54.0,1.85,,1.15,0.8,5.6,1.45,3.3,7.2,,0.7,0.95,0.7,2.5,2.0,3.75,15.0,4.0,8.5,,1.8
2018-08-07,0.8,1.8,1.5,0.95,2.2,2.75,5.4,,11.0,2.5,1.1,14.2,12.5,14.5,53.5,18.0,5.6,6.6,14.8,0.9,7.0,54.0,1.85,,1.15,1.0,5.6,1.45,3.4,7.3,,0.7,1.1,0.7,2.5,2.0,3.6,15.0,4.0,8.5,,1.8
2018-08-08,0.8,1.8,1.5,0.95,2.2,2.75,5.4,,10.0,2.5,1.1,14.2,12.5,14.5,53.5,18.0,5.6,6.6,14.8,0.9,7.0,54.5,1.85,,1.3,1.0,5.6,1.4,3.8,7.3,,1.0,1.45,0.7,2.9,1.7,3.85,15.0,4.0,8.5,,1.8
2018-08-09,0.8,1.8,1.5,0.95,2.0,2.75,5.4,,10.0,2.4,1.1,14.2,12.5,14.5,53.5,18.0,5.6,6.6,14.8,0.85,7.0,54.5,1.85,,1.35,1.0,5.6,1.4,3.8,7.25,,1.0,1.45,0.7,2.8,1.7,3.7,15.0,4.0,8.5,,1.85
2018-08-10,0.8,1.8,1.5,0.95,1.95,2.75,5.4,,10.0,2.45,1.0,14.2,12.7,12.8,53.5,18.0,5.6,6.0,14.8,0.85,7.0,54.5,1.85,,1.4,1.0,5.6,1.4,3.85,7.7,,1.0,1.25,0.7,2.65,1.8,3.5,15.0,4.0,8.5,,2.0
2018-08-11,0.8,1.8,1.4,1.0,2.4,4.0,5.4,,10.0,2.6,,15.0,12.0,15.0,54.0,,6.0,6.0,15.6,0.8,8.0,54.0,1.8,,0.8,,5.6,1.6,4.0,9.0,,1.0,1.0,0.7,3.0,1.6,4.0,15.0,4.0,8.0,,2.0
2018-08-12,0.8,1.8,1.4,1.0,2.4,4.0,5.4,,10.0,2.6,,15.0,12.0,15.0,54.0,,6.0,6.0,15.6,0.8,8.0,54.0,1.8,,0.8,,5.6,1.6,4.0,9.0,,1.0,1.0,0.7,3.0,1.6,4.0,15.0,4.0,8.0,,2.0
2018-08-13,0.8,1.8,1.5,0.95,2.1,3.15,5.4,,8.0,2.2,1.1,14.2,12.7,12.8,53.5,18.0,5.4,6.0,14.8,0.85,7.0,54.5,1.95,,1.45,0.7,6.0,1.6,3.7,6.8,,1.0,1.25,0.6,2.5,1.85,3.15,18.0,4.0,9.0,,2.2
2018-08-14,0.8,1.8,1.5,0.95,2.1,3.15,5.4,,8.0,2.25,1.1,14.2,12.7,12.8,53.5,18.0,5.4,6.0,14.8,0.85,7.0,54.5,1.95,,1.4,0.7,6.0,1.6,3.55,6.7,,1.0,1.25,0.6,2.55,1.85,3.05,18.0,4.0,9.1,,2.2
2018-08-15,0.8,1.6,1.55,0.95,2.1,3.35,5.4,,7.0,2.25,1.0,14.2,12.7,12.8,53.5,18.0,5.4,5.6,14.8,0.85,6.8,54.0,1.85,,1.4,0.7,5.0,1.7,3.4,6.75,,1.2,1.2,0.8,3.0,1.75,3.1,19.0,4.0,9.2,,2.4
2018-08-16,0.8,1.6,1.55,0.95,2.1,3.35,5.4,,7.0,2.35,1.0,14.2,12.7,14.5,53.5,18.0,5.4,5.6,14.8,0.85,7.05,54.0,1.85,,1.3,0.8,5.0,1.7,3.4,6.5,,1.2,1.6,0.8,3.2,1.7,2.7,19.0,4.0,10.2,,2.55
2018-08-17,0.8,1.2,1.55,0.95,2.1,3.35,5.4,,7.0,2.35,1.1,14.2,12.7,14.5,53.5,18.0,5.4,6.0,14.8,0.85,7.05,54.0,1.85,,1.3,0.8,5.0,1.8,3.6,7.0,,1.2,1.75,0.8,3.5,1.7,2.9,20.0,4.0,10.3,,3.1
2018-08-18,0.8,1.2,1.5,1.0,2.4,4.4,5.4,,7.0,2.6,,15.0,12.0,15.0,54.0,,6.0,6.0,15.6,0.8,7.6,53.0,1.8,,1.2,,5.0,2.2,4.4,9.0,,1.2,1.0,0.8,3.6,2.0,4.0,20.0,4.0,10.0,,3.0
2018-08-19,,,1.6,0.9,2.1,2.3,,,,2.1,1.1,13.0,12.6,13.8,53.0,18.0,4.8,,14.0,0.9,6.5,55.0,1.9,,1.4,1.0,,1.5,3.1,5.0,,,2.5,,5.0,1.5,1.9,,,10.6,,3.0
2018-08-20,,,1.6,0.9,2.2,2.5,,,,2.1,1.1,13.0,12.6,13.8,53.0,18.0,4.8,,14.0,0.9,6.5,55.0,1.9,,1.5,1.0,,1.5,3.1,5.0,,,2.2,,5.4,1.7,1.9,,,10.6,,3.1
